dt64,OBJECT_ID,Name,coverage,date,ice_off_prob,ice_on_prob,lic,sensor,sensor_w,prob,w,outlier,unwanted,lic_w
2020-02-13 17:15:20,IW26009794,Lake Davos,0.948207764747401,2020-02-13T17:15:20,1.0,0.951489636865099,100.0,Sentinel-1,0.02,90.2979273730198,1.7124239175138851,False,False,171.2423917513885
2020-02-14 17:06:17,IW26009794,Lake Davos,0.9455341553891028,2020-02-14T17:06:17,1.0,0.9538120604940632,100.0,Sentinel-1,0.02,90.76241209881263,1.7163792132985698,False,False,171.63792132985697
2020-02-17 05:34:57,IW26009794,Lake Davos,0.9659032298070054,2020-02-17T05:34:57,1.0,0.9428834958979392,100.0,Sentinel-1,0.02,88.57669917958783,1.7111303964641482,False,False,171.11303964641482
2020-02-18 05:26:03,IW26009794,Lake Davos,0.9622333100694832,2020-02-18T05:26:03,1.0,0.9776137755414572,100.0,Sentinel-1,0.02,95.52275510829145,1.8383035366961584,False,False,183.83035366961585
2020-02-18 09:48:46,IW26009794,Lake Davos,0.4539182580649276,2020-02-18T09:48:46,1.0,0.9577251046538916,100.0,Landsat-7,1.0,91.54502093077832,41.55395643541623,False,False,4155.395643541623
2020-02-20 17:07:00,IW26009794,Lake Davos,0.9495769133873092,2020-02-20T17:07:00,1.0,0.9664271807056232,100.0,Sentinel-1,0.02,93.28543614112463,1.7716339302975614,False,False,177.16339302975615
2020-02-23 05:34:30,IW26009794,Lake Davos,0.9467961802358156,2020-02-23T05:34:30,1.0,0.9698835357220328,100.0,Sentinel-1,0.02,93.97670714440656,1.7795357471092803,False,False,177.95357471092802
2020-02-24 05:26:45,IW26009794,Lake Davos,0.9492654787659428,2020-02-24T05:26:45,1.0,0.8907965754083813,100.0,Sentinel-1,0.02,78.15931508167625,1.4838787930205117,False,False,148.38787930205118
2020-02-25 17:15:20,IW26009794,Lake Davos,0.9575699684125308,2020-02-25T17:15:20,1.0,0.9406818131275004,100.0,Sentinel-1,0.02,88.13636262550008,1.6879346795059096,False,False,168.79346795059095
2020-02-26 17:06:16,IW26009794,Lake Davos,0.9705300792815744,2020-02-26T17:06:16,1.0,0.9720746042451008,100.0,Sentinel-1,0.02,94.41492084902016,1.8326504123392622,False,False,183.2650412339262
2020-02-29 05:34:57,IW26009794,Lake Davos,0.9644140764609436,2020-02-29T05:34:57,1.0,0.9584489663830832,100.0,Sentinel-1,0.02,91.68979327661664,1.7685385460752614,False,False,176.85385460752613
